host_id,latitude,longitude,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,location_cluster,naming_cluster,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,neighbourhood_encoded
146841502,1.29167,103.81875,1,1,0.06,1,0,3,0,False,True,False,150.39755351681958
182727326,1.31479,103.85934,1,53,3.24,7,308,0,1,False,True,False,159.83821478382148
26900117,1.31807,103.85163,21,9,0.21,3,365,0,3,True,False,False,159.83821478382148
65820227,1.32677,103.84385,7,0,0.0,2,147,0,3,True,False,False,177.3125
56421978,1.31726,103.85278,2,47,1.78,7,150,0,4,True,False,False,159.83821478382148
97878860,1.2855,103.84181,18,1,0.08,59,356,3,4,False,True,False,141.7289719626168
15295886,1.30997,103.86052,1,0,0.0,3,0,0,0,False,True,False,159.83821478382148
174094852,1.29748,103.83367,4,0,0.0,5,4,3,0,False,True,False,167.0909090909091
80217324,1.34047,103.76633,4,0,0.0,1,0,5,0,False,True,False,164.7263157894737
66406177,1.27572,103.84524,30,0,0.0,274,109,3,2,True,False,False,207.91666666666666
53281424,1.27645,103.84845,2,30,3.85,2,65,3,0,False,True,False,207.91666666666666
8948251,1.30726,103.86185,18,3,0.06,83,360,0,1,False,True,False,159.83821478382148
211137696,1.30363,103.86148,2,3,1.58,4,307,0,1,True,False,False,159.83821478382148
106496050,1.28163,103.84723,3,1,0.03,1,0,3,4,False,True,False,141.7289719626168
9234946,1.28195,103.82952,30,0,0.0,5,364,3,0,False,True,False,150.39755351681958
194823170,1.31086,103.87952,1,14,1.56,3,254,6,0,True,False,False,168.67319277108433
80570036,1.3105,103.88507,1,2,1.2,22,157,6,2,True,False,False,168.67319277108433
31464513,1.32502,103.85291,30,1,0.07,114,0,0,3,True,False,False,177.3125
2413412,1.28497,103.84227,30,1,1.0,112,350,3,0,False,True,False,141.7289719626168
10248444,1.29592,103.83928,2,5,1.14,48,334,3,4,True,False,False,167.0909090909091
101558071,1.32829,103.84706,30,0,0.0,1,0,0,3,True,False,False,177.3125
265394304,1.31635,103.85768,2,1,0.48,1,0,0,0,False,True,False,159.83821478382148
4412979,1.3123,103.79081,3,4,0.34,8,323,2,1,False,True,False,164.7263157894737
138220557,1.28579,103.84235,1,63,2.93,1,41,3,0,False,True,False,141.7289719626168
257110791,1.3067,103.91822,1,25,6.0,3,70,6,0,False,True,False,152.89
11390076,1.30518,103.84066,3,12,0.37,18,363,0,4,False,True,False,188.13186813186815
53048732,1.28879,103.84014,1,0,0.0,1,0,3,3,True,False,False,141.7289719626168
47888110,1.33386,103.87564,30,0,0.0,2,358,6,1,False,True,False,179.0
114002560,1.30692,103.83509,1,0,0.0,4,0,3,0,False,True,False,291.5652173913044
32184450,1.31435,103.8476,3,1,0.11,67,365,0,3,True,False,False,159.83821478382148
90613922,1.30977,103.85368,3,22,1.91,10,0,0,2,True,False,False,188.51497005988023
32184450,1.29434,103.84322,12,4,0.39,67,361,3,4,True,False,False,211.0
